ID,Growth,Production,BGC type
ASPT,0.9882080588668553,1.0468042914523237,T1PKS
FUM,0.9890228034680929,1.0151448446021183,T1PKS
MCOALY,0.9890228031539349,1.0151448445847373,T1PKS
GLYCL,0.9689399980181462,1.0106139656608821,T1PKS
ASPTA,0.9919743308843716,1.008910923445312,T1PKS
PSERT,0.959872955687861,1.0026955812347729,T1PKS
PSP_L,0.959872955687864,1.0026955812265994,T1PKS
GHMT2r,0.9613906653229642,1.0026955812250455,T1PKS
AGT,0.9651161433450686,1.0026955812134482,T1PKS
PGCD,0.9598729553822808,1.002695581200086,T1PKS
