ID,Growth,Production,BGC type
ASPT,0.9882080588668506,1.0519577895021337,T1PKS
FUM,0.9890228034680818,1.0205560644636416,T1PKS
MCOALY,0.9890228031539178,1.0205560644302931,T1PKS
GLYCL,0.9689399977142642,1.0153004328473976,T1PKS
ASPTA,0.9919743311994034,1.010501324909453,T1PKS
PSP_L,0.9598729556878528,1.007046468096655,T1PKS
PSERT,0.9598729556878499,1.0070464680927498,T1PKS
AGT,0.9651161433450549,1.0070464680915425,T1PKS
PGCD,0.9598729556878576,1.0070464680800457,T1PKS
GHMT2r,0.961390665322959,1.0070464680605113,T1PKS
