ID,Growth,Production,BGC type
ASPT,0.9882080588668425,1.0617586384844733,T1PKS
GLYCL,0.968939998018124,1.0282204807627555,T1PKS
MCOALY,0.9890228031539271,1.025146271627903,T1PKS
FUM,0.9890228034680874,1.0251462716124842,T1PKS
PSP_L,0.9598729556878505,1.0234657039907522,T1PKS
PGCD,0.959872955687854,1.0234657039796242,T1PKS
GHMT2r,0.9613906650621294,1.0234657039744353,T1PKS
PSERT,0.9598729556878621,1.0234657039739878,T1PKS
AGT,0.9651161436478376,1.0234657039193653,T1PKS
ASPTA,0.9919743311994048,1.0134968822100794,T1PKS
