ID,Growth,Production,BGC type
ASPT,0.9882080585490529,1.0413632747769874,T1PKS
GLYCL,0.9689399977142725,1.007220216611451,T1PKS
ASPTA,0.9919743308843731,1.0072202165991426,T1PKS
MCOALY,0.9890228031539291,1.0072202165958886,T1PKS
FUM,0.9890228031539373,1.0072202165871498,T1PKS
AGT,0.9651161433450683,1.0012603336904111,T1PKS
PSP_L,0.9598729556878604,1.0012603336866357,T1PKS
PGCD,0.9598729556878565,1.0012603336819879,T1PKS
PSERT,0.9598729556878535,1.0012603336810997,T1PKS
GHMT2r,0.9613906653229696,1.00126033366726,T1PKS
