ID,Growth,Production,BGC type
ASPT,0.9882080585490458,1.0329651838463594,T1PKS
GLYCL,0.9689399977142772,1.0049061791641598,T1PKS
ASPTA,0.9919743308843649,1.004587019477066,T1PKS
MCOALY,0.9890228031539321,1.0032089851540267,T1PKS
FUM,0.9890228031539205,1.0032089851532024,T1PKS
PSP_L,0.959872955687854,1.0020798534473292,T1PKS
PSERT,0.9598729556878557,1.0020798534472355,T1PKS
AGT,0.965116143647827,1.0020798534437705,T1PKS
PGCD,0.9598729556878538,1.0020798534415687,T1PKS
GHMT2r,0.9613906653229628,1.0020798534347688,T1PKS
