ID,Growth,Production,BGC type
ASPT,0.9882080585490564,1.0393149599144536,T1PKS
GLYCL,0.9689399977142942,1.0070848375475807,T1PKS
ASPTA,0.9919743308843881,1.0065806304711016,T1PKS
GHMT2r,0.9613906650621357,1.0030547070543656,T1PKS
PGCD,0.9598729556878605,1.003054707038104,T1PKS
PSERT,0.9598729553822786,1.0030547070275242,T1PKS
AGT,0.9651161436478287,1.003054707021849,T1PKS
PSP_L,0.9598729553822748,1.00305470701613,T1PKS
FUM,0.9890228034680888,1.002633255472291,T1PKS
MCOALY,0.9890228031539282,1.0026332554678274,T1PKS
