ID,Growth,Production,BGC type
ASPT,0.9882080588668546,1.0431312939438122,T1PKS
FUM,0.9890228034680838,1.009910552124685,T1PKS
MCOALY,0.9890228031539312,1.0099105520948755,T1PKS
GLYCL,0.9689399977142752,1.0082401126862877,T1PKS
ASPTA,0.9919743311994035,1.0077709111222501,T1PKS
PSP_L,0.9598729556878591,1.0015566522300325,T1PKS
PSERT,0.9598729556878619,1.001556652219056,T1PKS
AGT,0.965116143345065,1.0015566522098602,T1PKS
PGCD,0.9598729553822709,1.0015566522096704,T1PKS
GHMT2r,0.9613906653229726,1.0015566522086827,T1PKS
