ID,Growth,Production,BGC type
ASPT,0.9882080585490576,1.0447705002313603,T1PKS
MCOALY,0.9890228034680885,1.0129353880834366,T1PKS
FUM,0.9890228031539235,1.0129353880569052,T1PKS
GLYCL,0.968939998018128,1.0088163199382107,T1PKS
ASPTA,0.9919743308843713,1.0082803541129266,T1PKS
PGCD,0.9598729553822688,1.0010837502084735,T1PKS
PSERT,0.9598729553822688,1.0010837502084735,T1PKS
AGT,0.9651161436478269,1.0010837502043077,T1PKS
PSP_L,0.9598729553822727,1.0010837502018584,T1PKS
GHMT2r,0.9613906653229649,1.001083750189056,T1PKS
