ID,Growth,Production,BGC type
CITCIa2,0.9993041893167197,1.007499330446562,lanthipeptide-lanthipeptide
CITCIb,0.9993041890023024,1.007499330406514,lanthipeptide-lanthipeptide
ERTHMMOR,0.999304189002299,1.007499330406367,lanthipeptide-lanthipeptide
CITMS,0.9993041890022989,1.007499330395578,lanthipeptide-lanthipeptide
TKT1,0.9987954222712071,1.0028436861111811,lanthipeptide-lanthipeptide
