ID,Growth,Production,BGC type
ASPT,0.9882080585490531,1.0368001502191426,T1PKS
GLYCL,0.9689399980181317,1.0073167244505183,T1PKS
ASPTA,0.991974330884369,1.0057930429463393,T1PKS
MCOALY,0.9890228034680836,1.004853927147857,T1PKS
FUM,0.9890228031539288,1.004853927113936,T1PKS
PGCD,0.9598729556878549,1.004050365418971,T1PKS
PSERT,0.9598729556878549,1.004050365418971,T1PKS
AGT,0.9651161436478252,1.0040503654170783,T1PKS
PSP_L,0.9598729556878601,1.0040503654157176,T1PKS
GHMT2r,0.9613906653229599,1.0040503654089465,T1PKS
