ID,Growth,Production,BGC type
ASPT,0.9882080585490512,1.0417939460955696,T1PKS
GLYCL,0.9689399980181369,1.01078282346093,T1PKS
PSP_L,0.9598729556878559,1.0080983510659953,T1PKS
PGCD,0.959872955687853,1.0080983510656776,T1PKS
PSERT,0.9598729556878577,1.0080983510609982,T1PKS
AGT,0.9651161436478183,1.0080983510535648,T1PKS
GHMT2r,0.9613906650184586,1.0080983510466321,T1PKS
ASPTA,0.9919743308843604,1.0073544768332152,T1PKS
FUM,0.9890228031539301,1.0032089851512764,T1PKS
MCOALY,0.9890228031539233,1.0032089851443824,T1PKS
