ID,Growth,Production,BGC type
ASPT,0.9882080585490468,1.0492673603422176,T1PKS
MCOALY,0.9890228034680786,1.0192882929505138,T1PKS
FUM,0.9890228031539238,1.019288292916434,T1PKS
GLYCL,0.9689399980181326,1.0117689530348113,T1PKS
ASPTA,0.9919743308843619,1.0096723656345643,T1PKS
PSP_L,0.959872955687856,1.0025786487934378,T1PKS
PGCD,0.9598729556878509,1.0025786487908466,T1PKS
GHMT2r,0.9613906653229585,1.002578648780921,T1PKS
AGT,0.9651161436478208,1.0025786487757977,T1PKS
PSERT,0.9598729553822719,1.0025786487756962,T1PKS
