ID,Growth,Production,BGC type,BGC
VALDHr,1.000000000000004,1.0000000000099234,T1PKS,
CDAS16,1.0000000003164593,1.000000000009817,T1PKS,
NDPK9,1.0000000003164669,1.0000000000098166,T1PKS,
r0708,0.9999999999999931,1.0000000000098157,T1PKS,
ARGabc,1.0000000000000007,1.0000000000098141,T1PKS,
ARBt2r,1.0000000000000007,1.0000000000098141,T1PKS,
ALLTNt2r,1.0000000000000007,1.0000000000098141,T1PKS,
DHPS2,1.0000000000000018,1.0000000000097484,T1PKS,
EIZOO,0.9999999999999981,1.0000000000096845,T1PKS,
DADA,1.0000000000000013,1.0000000000096587,T1PKS,
D5KGK,1.0000000000000013,1.0000000000096587,T1PKS,
HEMEAS,0.9999999999999981,1.0000000000096478,T1PKS,
HCYSMT,0.9999999999999981,1.0000000000096478,T1PKS,
GK1i,1.0000000000000018,1.0000000000095477,T1PKS,
DNADDP,1.0000000003164642,1.000000000009422,T1PKS,
TRE6PPP,0.9997799692368564,1.0000000000094083,T1PKS,
G5SAT,0.9999999999999987,1.0000000000093556,T1PKS,
ALBFLONR,1.0000000003164657,1.0000000000093403,T1PKS,
ALBFLOLS,1.0000000003164657,1.0000000000093403,T1PKS,
ALBFLONS,1.0000000003164657,1.0000000000093403,T1PKS,
ALDD1,1.0000000003164657,1.0000000000093403,T1PKS,
ALCD19y,1.0000000003164657,1.0000000000093403,T1PKS,
ALCD2s,1.0000000003164657,1.0000000000093403,T1PKS,
ALCD2x,1.0000000003164657,1.0000000000093403,T1PKS,
ALCD2y,1.0000000003164657,1.0000000000093403,T1PKS,
ALDD19xr,1.0000000003164657,1.0000000000093403,T1PKS,
AMALT3,1.0000000003164657,1.0000000000093403,T1PKS,
ALPHNH,1.0000000003164657,1.0000000000093403,T1PKS,
ALLTAMH2,1.0000000003164657,1.0000000000093403,T1PKS,
ALDH,1.0000000003164657,1.0000000000093403,T1PKS,
AMALT1,1.0000000003164657,1.0000000000093403,T1PKS,
AMALT2,1.0000000003164657,1.0000000000093403,T1PKS,
ALLTN,1.0000000003164657,1.0000000000093403,T1PKS,
ALDD2x,1.0000000003164657,1.0000000000093403,T1PKS,
AMALT4,1.0000000003164657,1.0000000000093403,T1PKS,
AKGDH2,1.0000000000429903,1.0000000000092946,T1PKS,
THCHDH,1.0000000003164622,1.0000000000092946,T1PKS,
ASO3t8,1.0000000000000033,1.0000000000092872,T1PKS,
GLYCTO2,0.999999999999992,1.0000000000092542,T1PKS,
IDPS2,1.0000000000000018,1.0000000000091769,T1PKS,
IDOND2,1.0000000000000018,1.0000000000091769,T1PKS,
REDS27,0.9999999999999931,1.0000000000091385,T1PKS,
HSDxi,0.9999999999999942,1.0000000000090952,T1PKS,
MLTG4,0.9999999999999932,1.0000000000090057,T1PKS,
MLTP2,0.9999999999999932,1.0000000000090057,T1PKS,
MME,0.9999999999999932,1.0000000000090057,T1PKS,
MLTP1,0.9999999999999932,1.0000000000090057,T1PKS,
MLTG5,0.9999999999999932,1.0000000000090057,T1PKS,
MMCOAL,0.9999999999999932,1.0000000000090057,T1PKS,
MLTG3,0.9999999999999932,1.0000000000090057,T1PKS,
MLTG2,0.9999999999999932,1.0000000000090057,T1PKS,
MLTP3,0.9999999999999932,1.0000000000090057,T1PKS,
GLBRAN2,0.9999999999999951,1.0000000000089695,T1PKS,
GLCP2,0.9999999999999951,1.0000000000089695,T1PKS,
GLCP,0.9999999999999951,1.0000000000089695,T1PKS,
GLC15LACH,0.9999999999999951,1.0000000000089695,T1PKS,
GK2i,0.9999999999999951,1.0000000000089695,T1PKS,
PUNP3,1.0000000003164644,1.0000000000089269,T1PKS,
NADK,0.9999999999999992,1.0000000000088503,T1PKS,
NADS1,0.9999999999999992,1.0000000000088503,T1PKS,
TRPO2,1.0000000000000013,1.0000000000087772,T1PKS,
ALAabc,0.9999999999999972,1.0000000000087754,T1PKS,
IZPN,1.0000000000429756,1.0000000000087685,T1PKS,
HPYRI,0.9999999999999986,1.0000000000086067,T1PKS,
G3PD5,0.9999999999999997,1.0000000000086051,T1PKS,
ACSERt,0.9999999999999978,1.000000000008552,T1PKS,
CDAS9y,1.000000000316463,1.0000000000085352,T1PKS,
GALUi,0.9999999999999888,1.0000000000085236,T1PKS,
ANS,1.0000000000000009,1.0000000000084481,T1PKS,
PHEt2r,0.9999999999999991,1.000000000008442,T1PKS,
ERTHMMOR,0.999304189316714,1.0000000000084266,T1PKS,
PGIA,1.0000000000000029,1.0000000000083646,T1PKS,
FTHFD,0.9999999999999967,1.0000000000083085,T1PKS,
PGL,0.9999999999999967,1.0000000000082194,T1PKS,
VALabc,0.9999999999999972,1.000000000008197,T1PKS,
ZN2t3,0.9999999999999972,1.000000000008197,T1PKS,
SPMDt3,0.9999999999999972,1.000000000008197,T1PKS,
THRt2,0.9999999999999972,1.000000000008197,T1PKS,
THMabc,0.9999999999999972,1.000000000008197,T1PKS,
SULabc,0.9999999999999972,1.000000000008197,T1PKS,
URAt2,0.9999999999999972,1.000000000008197,T1PKS,
TRPt2r,0.9999999999999972,1.000000000008197,T1PKS,
SUCD3,0.9999999999999972,1.000000000008197,T1PKS,
DHORD5,0.9999999999999973,1.0000000000080822,T1PKS,
MALTHIK,0.9999999999999992,1.0000000000080735,T1PKS,
GLYCTO3,0.999999999999992,1.0000000000080373,T1PKS,
ACCOAC,1.0000000000000007,1.0000000000080336,T1PKS,
SAMP1MET,1.0000000000429867,1.0000000000080236,T1PKS,
ARGt3,1.0000000000000009,1.000000000007996,T1PKS,
PNP,0.9999548619374672,1.0000000000079519,T1PKS,
APATr,1.0000000000000024,1.0000000000079365,T1PKS,
G6PDH2r,0.9999999999999987,1.0000000000079141,T1PKS,
Niabc,0.9999999999999986,1.0000000000078857,T1PKS,
CYTK2,1.0000000000000018,1.0000000000078804,T1PKS,
NO3t7,0.9999999999999973,1.0000000000077887,T1PKS,
PYAM5PO,1.0000000000000018,1.0000000000077478,T1PKS,
SUCOAS,1.0000000000000033,1.000000000007646,T1PKS,
CDAS3,1.000000000316461,1.0000000000075988,T1PKS,
REDS10,1.000000000000001,1.0000000000075946,T1PKS,
FUMAC,0.9999999999999959,1.0000000000075437,T1PKS,
FRUK,0.9999999999999968,1.0000000000075437,T1PKS,
NAt3_2,1.0000000000000049,1.0000000000074356,T1PKS,
NDPK1,0.9999999999999932,1.0000000000072577,T1PKS,
G1SAT,0.9999999999999978,1.0000000000072347,T1PKS,
NMNHYD,0.9999548622539073,1.0000000000072173,T1PKS,
REDS13y,1.0000000000000029,1.0000000000072173,T1PKS,
ALCD19,1.0000000003164657,1.000000000007217,T1PKS,
ARBabc,0.999999999999997,1.0000000000072016,T1PKS,
CITCIb,0.9993041893167144,1.0000000000071005,T1PKS,
NO2t2r,0.9999999999999956,1.0000000000069795,T1PKS,
FUTH,0.9999999999999991,1.000000000006972,T1PKS,
G1Dx,0.9999999999999991,1.000000000006972,T1PKS,
NMNDA,1.0000000000000018,1.0000000000069107,T1PKS,
THYDNAPO,0.9999999999999893,1.0000000000069105,T1PKS,
SHSL1,0.9999999999999959,1.0000000000069087,T1PKS,
FTHFCL_1,0.9999999999999989,1.000000000006904,T1PKS,
CDAS15,1.000000000000001,1.0000000000068903,T1PKS,
PPM,0.9999991063908501,1.0000000000068086,T1PKS,
PACCOAL,1.0000000000429885,1.000000000006698,T1PKS,
PACPTc,1.0000000000429885,1.000000000006698,T1PKS,
NADS2,0.9999999999999992,1.0000000000066964,T1PKS,
NADPHQR4,0.9999999999999992,1.0000000000066964,T1PKS,
NADHXE,0.9999999999999992,1.0000000000066964,T1PKS,
BTNC,1.00000000004299,1.000000000006657,T1PKS,
OXOAEL,0.9999999999999987,1.0000000000066454,T1PKS,
AACOATi,1.0000000000000004,1.0000000000065496,T1PKS,
ABUTD,1.0000000000000004,1.0000000000065496,T1PKS,
ABPYRATA,1.0000000000000004,1.0000000000065496,T1PKS,
LFORKYNHYD,1.0000000000429943,1.000000000006482,T1PKS,
HURH,0.999999999999995,1.0000000000064653,T1PKS,
CPKS2,1.0000000000000056,1.0000000000064053,T1PKS,
AMMQT9,0.999988538891998,1.0000000000063698,T1PKS,
OCTSYN,0.999999999999997,1.0000000000063187,T1PKS,
TRE6PP,1.0000000000000027,1.0000000000062592,T1PKS,
GALM1,1.0000000000000004,1.0000000000062128,T1PKS,
CDAS17,1.0000000003164635,1.0000000000062084,T1PKS,
TRE6PH,1.0000000000000004,1.0000000000061784,T1PKS,
MG2t,0.9999679366337814,1.0000000000061338,T1PKS,
NNATr,0.999999999999995,1.0000000000059919,T1PKS,
G6PI,1.0000000000000084,1.0000000000059104,T1PKS,
GABTA,1.0000000000000084,1.0000000000059104,T1PKS,
GALT,1.0000000000000084,1.0000000000059104,T1PKS,
Kt3,0.9999999999999907,1.0000000000057778,T1PKS,
GUAt2r,0.9999999999999907,1.0000000000057778,T1PKS,
Kabc,0.9999999999999907,1.0000000000057778,T1PKS,
GLYt2r,0.9999999999999907,1.0000000000057778,T1PKS,
GLUt2r,0.9999999999999907,1.0000000000057778,T1PKS,
HISt2r,0.9999999999999907,1.0000000000057778,T1PKS,
GLYCAt2r,0.9999999999999907,1.0000000000057778,T1PKS,
HOMt2,0.9999999999999907,1.0000000000057778,T1PKS,
GLYCt,0.9999999999999907,1.0000000000057778,T1PKS,
LEUabc,0.9999999999999907,1.0000000000057778,T1PKS,
INSt2,0.9999999999999907,1.0000000000057778,T1PKS,
GLYALDt,0.9999999999999907,1.0000000000057778,T1PKS,
IDONt2r,0.9999999999999907,1.0000000000057778,T1PKS,
ILEabc,0.9999999999999907,1.0000000000057778,T1PKS,
GLYCLTt4,0.9999999999999907,1.0000000000057778,T1PKS,
GLYt4,0.9999999999999907,1.0000000000057778,T1PKS,
GLYCLTt2r,0.9999999999999907,1.0000000000057778,T1PKS,
MALt2_2,0.9999999999999907,1.0000000000057778,T1PKS,
MN2t3,0.9999999999999907,1.0000000000057778,T1PKS,
LYSabc,0.9999999999999907,1.0000000000057778,T1PKS,
GLYCAt3,0.9999999999999907,1.0000000000057778,T1PKS,
LYSt2r,0.9999999999999907,1.0000000000057778,T1PKS,
MG2uabc,0.9999999999999907,1.0000000000057778,T1PKS,
LYSt3r,0.9999999999999907,1.0000000000057778,T1PKS,
PUNP7,1.0,1.0000000000057572,T1PKS,
ASNt2r,0.9999999999999978,1.000000000005753,T1PKS,
G6PBDH,1.0000000000000027,1.0000000000057214,T1PKS,
MACPD,0.9999999999999973,1.0000000000056655,T1PKS,
PTA2,0.9999999999999987,1.0000000000056655,T1PKS,
MALT,0.9999999999999973,1.0000000000056655,T1PKS,
MALS,0.9999999999999973,1.0000000000056655,T1PKS,
ALAALAD,0.9999999999999972,1.0000000000056621,T1PKS,
WCOS,0.9999999999999981,1.0000000000056606,T1PKS,
XPPT,0.9999999999999981,1.0000000000056606,T1PKS,
r0120,0.9999999999999981,1.0000000000056606,T1PKS,
BDH,1.0000000003164664,1.000000000005659,T1PKS,
XAND,0.9999999999999957,1.0000000000056537,T1PKS,
GDPDPK,0.9999999999999956,1.0000000000056257,T1PKS,
PPCOAC,1.0000000003164653,1.000000000005595,T1PKS,
NI2t3,0.9999999999999972,1.0000000000055835,T1PKS,
MMTSAO,0.999996286432757,1.0000000000055824,T1PKS,
XTSNH,0.9999999999999957,1.00000000000548,T1PKS,
CPKS1,1.0000000003164617,1.000000000005473,T1PKS,
METSOXR2,0.9999999999999956,1.0000000000054203,T1PKS,
G6PDA,1.0000000000000084,1.0000000000054203,T1PKS,
G3PD,1.0000000000000027,1.000000000005252,T1PKS,
SUCOAGCT,0.9999999999999981,1.0000000000051754,T1PKS,
SUCD9,0.9999999999999981,1.0000000000051754,T1PKS,
SSALx,0.9999999999999981,1.0000000000051754,T1PKS,
SRUBSYN,0.9999999999999981,1.0000000000051754,T1PKS,
SSALy,0.9999999999999981,1.0000000000051754,T1PKS,
VPAMTr,0.9999999999999957,1.0000000000051406,T1PKS,
OIVD2,1.0000000000000013,1.0000000000051397,T1PKS,
AGDC,1.0000000000000002,1.0000000000051321,T1PKS,
NADDP,1.0000000003164657,1.0000000000051192,T1PKS,
KARA1i,1.00000000004299,1.0000000000050937,T1PKS,
KYN,1.00000000004299,1.0000000000050937,T1PKS,
LACDHCYT,1.00000000004299,1.0000000000050937,T1PKS,
KAS15,1.00000000004299,1.0000000000050937,T1PKS,
KAS14,1.00000000004299,1.0000000000050937,T1PKS,
LDH_D,1.00000000004299,1.0000000000050937,T1PKS,
KARA2,1.00000000004299,1.0000000000050937,T1PKS,
KARI_3hmoa,1.00000000004299,1.0000000000050937,T1PKS,
KARI_23dhmb,1.00000000004299,1.0000000000050937,T1PKS,
KARI_23dhmp,1.00000000004299,1.0000000000050937,T1PKS,
KARI,1.0000000000429898,1.0000000000050122,T1PKS,
UREAt,0.9999999999999972,1.0000000000049905,T1PKS,
SUCCt2_2,0.9999999999999972,1.0000000000049905,T1PKS,
THRt4,0.9999999999999972,1.0000000000049905,T1PKS,
THD2,0.9999999999999972,1.0000000000049905,T1PKS,
SUCFUMt,0.9999999999999972,1.0000000000049905,T1PKS,
THRabc,0.9999999999999972,1.0000000000049905,T1PKS,
TYRt2r,0.9999999999999972,1.0000000000049905,T1PKS,
SPMDabc,0.9999999999999972,1.0000000000049905,T1PKS,
XANt2,0.9999999999999972,1.0000000000049905,T1PKS,
Piabc,0.9999999999999972,1.0000000000049905,T1PKS,
PPNCL2,0.9999999999999983,1.0000000000049711,T1PKS,
ACCOAC_1,0.9999999999999964,1.0000000000049303,T1PKS,
HBCOA3E,0.9999999999999997,1.0000000000049258,T1PKS,
HOXPR2,1.0000000000000029,1.000000000004854,T1PKS,
TKT2h,1.0000000003164662,1.000000000004818,T1PKS,
CDAS14b,0.9999999999999938,1.000000000004763,T1PKS,
MAN1PT,0.9999999999999978,1.0000000000047562,T1PKS,
2METBOD,1.0000000000429932,1.000000000004711,T1PKS,
G5SD,1.0000000000000016,1.0000000000046854,T1PKS,
ORNabc,1.0000000000000027,1.0000000000046854,T1PKS,
CPKS3,1.0,1.0000000000045648,T1PKS,
CYTK1,0.998217273606066,1.0000000000045222,T1PKS,
EAR120y,1.0000000000000053,1.0000000000044404,T1PKS,
EAR130x,1.0000000000000053,1.0000000000044404,T1PKS,
EAR121y,1.0000000000000053,1.0000000000044404,T1PKS,
EAR121x,1.0000000000000053,1.0000000000044404,T1PKS,
BCOATA,0.9998778345422547,1.0000000000044234,T1PKS,
6ADOFUT,1.0000000000000033,1.0000000000043792,T1PKS,
6PHBG,0.9999999999999991,1.0000000000043792,T1PKS,
PPS,1.0000000000429907,1.0000000000043734,T1PKS,
VNDH_4,0.9999999999999981,1.000000000004371,T1PKS,
ME2,0.9999999999999983,1.000000000004341,T1PKS,
CS,1.0000000003164653,1.0000000000042817,T1PKS,
HMPK3,0.9999999999999994,1.0000000000042113,T1PKS,
MGCH,1.0000000000000064,1.0000000000041953,T1PKS,
TRSARr,1.000000000042994,1.0000000000041138,T1PKS,
FACOAL141,1.000000000316472,1.000000000004101,T1PKS,
FACOAL160,1.000000000316472,1.000000000004101,T1PKS,
FACOAL140,1.000000000316472,1.000000000004101,T1PKS,
FACOAL161,1.000000000316472,1.000000000004101,T1PKS,
FANH,1.000000000316472,1.000000000004101,T1PKS,
FACOAL120,1.000000000316472,1.000000000004101,T1PKS,
FACOAL100,1.000000000316472,1.000000000004101,T1PKS,
FACOAE80,1.000000000316472,1.000000000004101,T1PKS,
FACOAE181,1.000000000316472,1.000000000004101,T1PKS,
FACOAE180,1.000000000316472,1.000000000004101,T1PKS,
FACOAE161,1.000000000316472,1.000000000004101,T1PKS,
FACOAE160,1.000000000316472,1.000000000004101,T1PKS,
FACOAE141,1.000000000316472,1.000000000004101,T1PKS,
FACOAE140,1.000000000316472,1.000000000004101,T1PKS,
FACOAE60,1.000000000316472,1.000000000004101,T1PKS,
FACOAL181,1.000000000316472,1.000000000004101,T1PKS,
FACOAL180,1.000000000316472,1.000000000004101,T1PKS,
FACOAL80,1.000000000316472,1.000000000004101,T1PKS,
FBA,1.000000000316472,1.000000000004101,T1PKS,
FADRx2,1.000000000316472,1.000000000004101,T1PKS,
FACOAE120,1.000000000316472,1.000000000004101,T1PKS,
FACOAL60,1.000000000316472,1.000000000004101,T1PKS,
MTHFR3_1,0.999999999999997,1.000000000004074,T1PKS,
MI1PS,0.9999999999999986,1.000000000004073,T1PKS,
PYRS,1.000000000000003,1.000000000004032,T1PKS,
ADCPS1,1.0000000000000075,1.0000000000039198,T1PKS,
4HBHYOX,1.0000000000000027,1.000000000003869,T1PKS,
5DGLCNR,1.0000000000000027,1.000000000003869,T1PKS,
ACACT6r,0.9999999999999991,1.0000000000038358,T1PKS,
ACACT2r,0.9999999999999991,1.0000000000038358,T1PKS,
ASPO6,0.9999999999999976,1.0000000000037872,T1PKS,
ASPO6_2,0.9999999999999976,1.0000000000037872,T1PKS,
ASPO5,0.9999999999999976,1.0000000000037872,T1PKS,
ASPO3,0.9999999999999976,1.0000000000037872,T1PKS,
GLYO1,0.9999999999999916,1.000000000003775,T1PKS,
GLYK,0.9999999999999916,1.000000000003775,T1PKS,
UPP3MT,1.0000000000000024,1.0000000000036082,T1PKS,
FMNRx2,1.0000000000000064,1.0000000000035816,T1PKS,
RNDR2,0.9999999999999986,1.0000000000035816,T1PKS,
G3PD6,0.9999999999999957,1.0000000000034603,T1PKS,
DURIK1,0.9999881910933388,1.0000000000034188,T1PKS,
33BIFLAV,1.0000000000000013,1.0000000000034044,T1PKS,
HPYRRx,0.9999999999999967,1.0000000000033789,T1PKS,
HSDy,0.9999999999999967,1.0000000000033789,T1PKS,
P5CD,0.9999999999999953,1.0000000000033482,T1PKS,
OXPTNDH,0.9999999999999953,1.0000000000033482,T1PKS,
PAAT,1.0000000000429905,1.0000000000033265,T1PKS,
ATNS_nh4,0.9998903615446544,1.0000000000032971,T1PKS,
SHSL4r,1.0000000000000038,1.0000000000032971,T1PKS,
REDS2,1.0000000003164653,1.0000000000031541,T1PKS,
REDS29,1.0000000003164653,1.0000000000031541,T1PKS,
REDS14,1.0000000003164653,1.0000000000031541,T1PKS,
REDS17y,1.0000000003164653,1.0000000000031541,T1PKS,
REDS18,1.0000000003164653,1.0000000000031541,T1PKS,
REDS19,1.0000000003164653,1.0000000000031541,T1PKS,
REDS3,1.0000000003164653,1.0000000000031541,T1PKS,
REDS9x,1.0000000003164653,1.0000000000031541,T1PKS,
REDS35,1.0000000003164653,1.0000000000031541,T1PKS,
REDS5y,1.0000000003164653,1.0000000000031541,T1PKS,
REDS23,1.0000000003164653,1.0000000000031541,T1PKS,
REDS28,1.0000000003164653,1.0000000000031541,T1PKS,
REDS27b,1.0000000003164653,1.0000000000031541,T1PKS,
REDS21x,1.0000000003164653,1.0000000000031541,T1PKS,
GLUKB,1.0000000000000013,1.000000000003052,T1PKS,
SO4t2,0.9993486379540979,1.000000000003052,T1PKS,
GLUAAT,1.0000000000000013,1.000000000003052,T1PKS,
GLUDC,1.0000000000000013,1.000000000003052,T1PKS,
GLUDyi,1.0000000000000013,1.000000000003052,T1PKS,
GLUN,1.0000000000000013,1.000000000003052,T1PKS,
GLUDxi,1.0000000000000013,1.000000000003052,T1PKS,
CDAS14a,0.9999999999999942,1.0000000000030012,T1PKS,
CDAS6,1.0000000003164702,1.0000000000029639,T1PKS,
CDAS5x,1.0000000003164702,1.0000000000029639,T1PKS,
GLYDHD,0.9999999999999956,1.0000000000028646,T1PKS,
DHNAS,1.0000000003164693,1.000000000002807,T1PKS,
ILEDHr,1.0000000000000042,1.0000000000027374,T1PKS,
PUNP5,1.0000000000000016,1.00000000000263,T1PKS,
GLUSAD,1.0000000000000049,1.0000000000025961,T1PKS,
METSOXR1,1.0000000000000027,1.0000000000025622,T1PKS,
THRPDC,1.000000000000002,1.0000000000025622,T1PKS,
XYLI2,0.9993027976814663,1.0000000000025429,T1PKS,
S6PGB,1.0000000000000027,1.0000000000025417,T1PKS,
HXPRT,1.0000000000000069,1.0000000000025386,T1PKS,
HXAND,1.0000000000000069,1.0000000000025386,T1PKS,
PUNP4,1.0000000000000089,1.0000000000025278,T1PKS,
DHPS,0.9999309223783296,1.0000000000025122,T1PKS,
CYTDH,1.0000000003164664,1.0000000000024547,T1PKS,
PPDK,0.9851921347332514,1.0000000000024345,T1PKS,
FeHemu,0.9999999223339362,1.0000000000023987,T1PKS,
MACCOAT,1.000000000000002,1.0000000000023987,T1PKS,
AKP1,1.0000000000000016,1.0000000000023843,T1PKS,
IDOND,1.0000000000000024,1.000000000002317,T1PKS,
GLUR,1.0000000000000047,1.0000000000022955,T1PKS,
DCTPD,1.0000000000429887,1.0000000000022107,T1PKS,
MDDCP4,0.9999999999999953,1.0000000000021538,T1PKS,
ALAR,1.000000000000002,1.0000000000021232,T1PKS,
ALATA_D2,1.000000000000002,1.0000000000021232,T1PKS,
ALATA_L,1.000000000000002,1.0000000000021232,T1PKS,
ALATA_L2,1.000000000000002,1.0000000000021232,T1PKS,
ADK2,0.9999999999999978,1.0000000000020386,T1PKS,
ADK4,0.9999999999999978,1.0000000000020386,T1PKS,
ADNCYC,0.9999999999999978,1.0000000000020386,T1PKS,
ADPT,0.9999999999999978,1.0000000000020386,T1PKS,
ADK3,0.9999999999999978,1.0000000000020386,T1PKS,
DHAK,1.0,1.0000000000019906,T1PKS,
HGNTOR,1.0,1.0000000000019906,T1PKS,
PCPSredO,1.0,1.0000000000019906,T1PKS,
EAR100x,1.0,1.0000000000019906,T1PKS,
GTPDPDP,1.0,1.0000000000019906,T1PKS,
AMMQLT9,1.0000000000429918,1.0000000000019906,T1PKS,
PCADYOX,1.0,1.0000000000019906,T1PKS,
BUTCOAL,1.0,1.0000000000019906,T1PKS,
THFAT,1.0,1.0000000000019906,T1PKS,
POX3,1.0000000000000018,1.0000000000019875,T1PKS,
ORNTA,1.0000000000000024,1.0000000000019476,T1PKS,
DADK,1.0000000000000013,1.0000000000019087,T1PKS,
CYSS,0.9999999999999956,1.0000000000019087,T1PKS,
PC6AR,1.0000106753920313,1.0000000000019036,T1PKS,
PC6AS,1.0000106753920313,1.0000000000019036,T1PKS,
PC17M,1.0000106753920313,1.0000000000019036,T1PKS,
PC20M,1.0000106753920313,1.0000000000019036,T1PKS,
PC6YM,1.0000106753920313,1.0000000000019036,T1PKS,
PC8XM,1.0000106753920313,1.0000000000019036,T1PKS,
RBK,1.0000000000000036,1.0000000000018656,T1PKS,
ORNTAC,1.0000000000000036,1.0000000000018547,T1PKS,
ADNK1,1.0000000000000078,1.0000000000018419,T1PKS,
ADNUC,1.0000000000000078,1.0000000000018419,T1PKS,
ADOCBIK,1.0000000000000078,1.0000000000018419,T1PKS,
ADOXFUTS,1.0000000000000078,1.0000000000018419,T1PKS,
PDH,0.9999999999999968,1.0000000000018272,T1PKS,
CDAS9x,1.0000000003164662,1.000000000001772,T1PKS,
CHORDH,1.0000000003164666,1.000000000001725,T1PKS,
CMLDC,1.0000000003164669,1.000000000001655,T1PKS,
GLUTPAT,1.0000000000000042,1.0000000000016394,T1PKS,
GLUTCOADHc,1.0000000000000042,1.0000000000016394,T1PKS,
UPP1S,1.0000000000429918,1.0000000000016336,T1PKS,
3HBCOADH,1.0000000000000033,1.0000000000016078,T1PKS,
3OADPCOAT,1.0000000000000033,1.0000000000016078,T1PKS,
38BIFLAVS,1.0000000000000033,1.0000000000016078,T1PKS,
34HPPOR,1.0000000000000033,1.0000000000016078,T1PKS,
ASPO1,0.9999999999999978,1.0000000000015006,T1PKS,
TALAb,1.0000000003164664,1.0000000000014448,T1PKS,
DURIPP,0.9999881910933379,1.0000000000014422,T1PKS,
MTHFR2,0.9999999999999994,1.0000000000011737,T1PKS,
PYK,1.0000000000000042,1.0000000000010922,T1PKS,
SULRi,1.0000000000000064,1.0000000000010763,T1PKS,
MTI,1.0000000000000013,1.000000000001068,T1PKS,
EAR80y,1.0000000000000044,1.0000000000010105,T1PKS,
EAR90x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai110y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi130x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai130x,1.0000000000000044,1.0000000000010105,T1PKS,
EARi120x,1.0000000000000044,1.0000000000010105,T1PKS,
SQLCYC1,1.0000000000000016,1.0000000000010105,T1PKS,
EARi90x,1.0000000000000044,1.0000000000010105,T1PKS,
EARi80y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi70x,1.0000000000000044,1.0000000000010105,T1PKS,
EARi60y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi160x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai130y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi140y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi120y,1.0000000000000044,1.0000000000010105,T1PKS,
EARi150x,1.0000000000000044,1.0000000000010105,T1PKS,
EARi110y,1.0000000000000044,1.0000000000010105,T1PKS,
EARai70y,1.0000000000000044,1.0000000000010105,T1PKS,
EARai150x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai170x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai170y,1.0000000000000044,1.0000000000010105,T1PKS,
EARai70x,1.0000000000000044,1.0000000000010105,T1PKS,
EARai150y,1.0000000000000044,1.0000000000010105,T1PKS,
EARai90x,1.0000000000000044,1.0000000000010105,T1PKS,
DHNANT4,0.9997937397861977,1.0000000000009288,T1PKS,
SBP_1,1.0000000000429914,1.0000000000009173,T1PKS,
SBTD_D2,1.0000000000429914,1.0000000000009173,T1PKS,
SBTO,1.0000000000429914,1.0000000000009173,T1PKS,
OHCUS,1.000000000042996,1.0000000000007987,T1PKS,
GLYCTO1,0.9999999999999953,1.000000000000762,T1PKS,
ANTDIOx,1.0,1.0000000000006992,T1PKS,
ANTDIOy,1.0,1.0000000000006992,T1PKS,
GLUSx,0.9999999999999997,1.0000000000006664,T1PKS,
TRPS3,1.0000000003164666,1.0000000000006193,T1PKS,
TRPS2,1.0000000003164666,1.0000000000006193,T1PKS,
TRPS1,1.0000000003164666,1.0000000000006193,T1PKS,
PDE4,0.9999999999999989,1.0000000000006022,T1PKS,
CADHX,0.9999999999999989,1.0000000000006022,T1PKS,
THIORDXi,0.9999999999999989,1.0000000000006022,T1PKS,
EAR120x,0.9999999999999989,1.0000000000006022,T1PKS,
CAT,0.9999999999999989,1.0000000000006022,T1PKS,
HISTDa,0.9999999999999989,1.0000000000006022,T1PKS,
PDE1,0.9999999999999989,1.0000000000006022,T1PKS,
GTPDPK,0.9999999999999989,1.0000000000006022,T1PKS,
GUACYC,0.9999999999999989,1.0000000000006022,T1PKS,
GUAPRT,0.9999999999999989,1.0000000000006022,T1PKS,
HACD1,0.9999999999999989,1.0000000000006022,T1PKS,
HACD2,0.9999999999999989,1.0000000000006022,T1PKS,
HACD6,0.9999999999999989,1.0000000000006022,T1PKS,
HACD9,0.9999999999999989,1.0000000000006022,T1PKS,
HIBD,0.9999999999999989,1.0000000000006022,T1PKS,
HISNH4L,0.9999999999999989,1.0000000000006022,T1PKS,
CA2t4,0.9999759513543072,1.0000000000006022,T1PKS,
HISTD,0.9999999999999989,1.0000000000006022,T1PKS,
PCPpdsredO,0.9999999999999989,1.0000000000006022,T1PKS,
HISTDb,0.9999999999999989,1.0000000000006022,T1PKS,
THRD_L,0.9999999999999989,1.0000000000006022,T1PKS,
EAR110y,0.9999999999999989,1.0000000000006022,T1PKS,
EAR110x,0.9999999999999989,1.0000000000006022,T1PKS,
EAR100y,0.9999999999999989,1.0000000000006022,T1PKS,
DHDPRy,0.9999999999999989,1.0000000000006022,T1PKS,
DHAPT,0.9999999999999989,1.0000000000006022,T1PKS,
OIVD1r,1.0000000000000002,1.0000000000005933,T1PKS,
