,BGC ID,Core Number,Max Growth,Max NP,Gradient,Host Model BGC,Core Class,Core Subclass
65,BGC0002668,3,0.017813912772016226,0.005176597465624168,0.2905929501213263,BGC0002049,lanthipeptide,Class I
66,BGC0002668,3,0.019069436829195027,0.006106870229007624,0.32024386895674317,BGC0000515,lanthipeptide,Class I
67,BGC0002668,3,0.03382984384954584,0.010201912858661002,0.3015654729011692,BGC0000517,lanthipeptide,Class I
68,BGC0002668,2,0.03241621107567315,0.008656447249774568,0.26704068620378735,BGC0001660,lanthipeptide,Class I
69,BGC0002668,2,0.06403294931980007,0.015971333503967237,0.24942367443051122,BGC0001471,lanthipeptide,Class I
70,BGC0002668,2,0.028667016827906733,0.008026755852842815,0.27999969096990024,BGC0002667,lanthipeptide,Class I
71,BGC0002668,2,0.040210440671078,0.011152416356877371,0.27735125929368204,BGC0001727,lanthipeptide,Class I
72,BGC0002668,2,0.10736434163145595,0.021286031042128603,0.19825978270510025,BGC0002307,lanthipeptide,Class I
73,BGC0002668,2,0.0320664459515378,0.008751139471285316,0.27290643573381856,BGC0000608,lanthipeptide,Class I
74,BGC0002668,2,0.03396836639972749,0.010468920392584503,0.30819616902944413,BGC0002111,lanthipeptide,Class I
75,BGC0002668,2,0.03224041960315034,0.008775137111517353,0.2721781297989031,BGC0002064,lanthipeptide,Class I
76,BGC0002668,2,0.03981140316494761,0.010820559062218212,0.27179547069431836,BGC0000542,lanthipeptide,Class I
77,BGC0002668,2,0.026087948643590386,0.0074650077760497705,0.28614774883359284,BGC0000513,lanthipeptide,Class I
78,BGC0002668,2,0.034192510265259525,0.010514786418400895,0.3075172409638549,BGC0000575,lanthipeptide,Class I
79,BGC0002668,2,0.04028522029971039,0.01112140871177018,0.276066721964783,BGC0000540,lanthipeptide,Class I
80,BGC0002668,2,0.03346597654477733,0.0100104275286757,0.29912252867570716,BGC0001210,lanthipeptide,Class I
81,BGC0002668,2,0.03257532862356286,0.008921933085501871,0.2738862035315993,BGC0000501,lanthipeptide,Class I
82,BGC0002668,2,0.017813912772016122,0.005227334603866054,0.29344112496596897,BGC0002049,lanthipeptide,Class I
83,BGC0002668,2,0.01906943682919505,0.006177606177606179,0.32395325740025777,BGC0000515,lanthipeptide,Class I
84,BGC0002668,2,0.03382984384954589,0.010300429184549355,0.30447758583690954,BGC0000517,lanthipeptide,Class I
85,BGC0002668,1,0.03241621107567315,0.008656447249774568,0.26704068620378735,BGC0001660,lanthipeptide,Class I
86,BGC0002668,1,0.06403294931980007,0.015971333503967237,0.24942367443051122,BGC0001471,lanthipeptide,Class I
87,BGC0002668,1,0.028667016827906733,0.008026755852842815,0.27999969096990024,BGC0002667,lanthipeptide,Class I
88,BGC0002668,1,0.040210440671078,0.011152416356877371,0.27735125929368204,BGC0001727,lanthipeptide,Class I
89,BGC0002668,1,0.10736434163145595,0.021286031042128603,0.19825978270510025,BGC0002307,lanthipeptide,Class I
90,BGC0002668,1,0.0320664459515378,0.008751139471285316,0.27290643573381856,BGC0000608,lanthipeptide,Class I
91,BGC0002668,1,0.03396836639972749,0.010468920392584503,0.30819616902944413,BGC0002111,lanthipeptide,Class I
92,BGC0002668,1,0.03224041960315034,0.008775137111517353,0.2721781297989031,BGC0002064,lanthipeptide,Class I
93,BGC0002668,1,0.03981140316494761,0.010820559062218212,0.27179547069431836,BGC0000542,lanthipeptide,Class I
94,BGC0002668,1,0.026087948643590386,0.0074650077760497705,0.28614774883359284,BGC0000513,lanthipeptide,Class I
95,BGC0002668,1,0.034192510265259525,0.010514786418400895,0.3075172409638549,BGC0000575,lanthipeptide,Class I
96,BGC0002668,1,0.04028522029971039,0.01112140871177018,0.276066721964783,BGC0000540,lanthipeptide,Class I
97,BGC0002668,1,0.03346597654477733,0.0100104275286757,0.29912252867570716,BGC0001210,lanthipeptide,Class I
98,BGC0002668,1,0.03257532862356286,0.008921933085501871,0.2738862035315993,BGC0000501,lanthipeptide,Class I
99,BGC0002668,1,0.017813912772016122,0.005227334603866054,0.29344112496596897,BGC0002049,lanthipeptide,Class I
100,BGC0002668,1,0.01906943682919505,0.006177606177606179,0.32395325740025777,BGC0000515,lanthipeptide,Class I
101,BGC0002668,1,0.03382984384954589,0.010300429184549355,0.30447758583690954,BGC0000517,lanthipeptide,Class I
102,BGC0002307,1,0.032416211075673135,0.009375000000000008,0.2892071494140631,BGC0001660,lassopeptide,Class I
103,BGC0002307,1,0.06403294931980033,0.016765180010746825,0.26182114347125157,BGC0001471,lassopeptide,Class I
104,BGC0002307,1,0.028667016827906698,0.008730447435431103,0.3045467719170628,BGC0002667,lassopeptide,Class I
105,BGC0002307,1,0.04021044067107805,0.012257405515832483,0.30483141470888686,BGC0001727,lassopeptide,Class I
106,BGC0002307,1,0.10736434163145638,0.02176870748299315,0.20275546938775432,BGC0002307,lassopeptide,Class I
107,BGC0002307,1,0.03206644595153788,0.009600000000000011,0.2993783599999988,BGC0000608,lassopeptide,Class I
108,BGC0002307,1,0.03396836639972739,0.010983981693363799,0.32335913844393616,BGC0002111,lassopeptide,Class I
109,BGC0002307,1,0.03224041960315051,0.009600000000000074,0.29776287400000123,BGC0002064,lassopeptide,Class I
110,BGC0002307,1,0.03981140316494754,0.01185770750988142,0.29784701284584947,BGC0000542,lassopeptide,Class I
111,BGC0002307,1,0.026087948643590327,0.008254514187446264,0.3164110103181438,BGC0000513,lassopeptide,Class I
112,BGC0002307,1,0.034192510265259435,0.011320754716981137,0.33108872759433944,BGC0000575,lassopeptide,Class I
113,BGC0002307,1,0.04028522029971044,0.012219959266802445,0.3033360417515274,BGC0000540,lassopeptide,Class I
114,BGC0002307,1,0.033465976544777565,0.010690423162583522,0.3194415423162599,BGC0001210,lassopeptide,Class I
115,BGC0002307,1,0.03257532862356316,0.009746192893401008,0.29918939593908384,BGC0000501,lassopeptide,Class I
116,BGC0002307,1,0.017813912772016143,0.006022584692597233,0.3380832032622336,BGC0002049,lassopeptide,Class I
117,BGC0002307,1,0.01906943682919512,0.006956521739130444,0.36479953768115886,BGC0000515,lassopeptide,Class I
118,BGC0002307,1,0.03382984384954586,0.011098265895953762,0.3280613988439307,BGC0000517,lassopeptide,Class I
119,BGC0002111,7,0.03241621107567321,0.008735213830755218,0.26947053776160074,BGC0001660,lanthipeptide,Class III
120,BGC0002111,7,0.06403294931980043,0.01661120724078263,0.2594165569013713,BGC0001471,lanthipeptide,Class III
121,BGC0002111,7,0.028667016827906705,0.007902535396773132,0.2756664721764906,BGC0002667,lanthipeptide,Class III
122,BGC0002111,7,0.040210440671077874,0.011100832562442212,0.2760684135060151,BGC0001727,lanthipeptide,Class III
123,BGC0002111,7,0.10736434163145614,0.022911694510739856,0.21340134128878294,BGC0002307,lanthipeptide,Class III
124,BGC0002111,7,0.0320664459515376,0.008783165599268063,0.273905178408052,BGC0000608,lanthipeptide,Class III
125,BGC0002111,7,0.03396836639972755,0.010378378378378404,0.30553068864864946,BGC0002111,lanthipeptide,Class III
126,BGC0002111,7,0.03224041960315031,0.00885608856088561,0.2746889981549823,BGC0002064,lanthipeptide,Class III
